phase_id,track_id,artifact_group,artifact_type,relative_path,exists,source_manifest,notes
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase2_phase3b__opendrift__single_trajectory__2023_03_06__close__paper__corridor_hull_trajectory.png,output/figure_package_publication/case_mindoro_retro_2023__phase2_phase3b__opendrift__single_trajectory__2023_03_06__close__paper__corridor_hull_trajectory.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3a_benchmark__opendrift__single_model__2023_03_04_to_2023_03_06__zoom__paper__comparison_opendrift_deterministic.png,output/figure_package_publication/case_mindoro_retro_2023__phase3a_benchmark__opendrift__single_model__2023_03_04_to_2023_03_06__zoom__paper__comparison_opendrift_deterministic.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3a_benchmark__opendrift__single_model__2023_03_04_to_2023_03_06__zoom__paper__comparison_opendrift_ensemble_consolidated.png,output/figure_package_publication/case_mindoro_retro_2023__phase3a_benchmark__opendrift__single_model__2023_03_04_to_2023_03_06__zoom__paper__comparison_opendrift_ensemble_consolidated.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3a_benchmark__opendrift_vs_pygnome__comparison_board__2023_03_04_to_2023_03_06__board__slide__opendrift_vs_pygnome_board.png,output/figure_package_publication/case_mindoro_retro_2023__phase3a_benchmark__opendrift_vs_pygnome__comparison_board__2023_03_04_to_2023_03_06__board__slide__opendrift_vs_pygnome_board.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3a_benchmark__opendrift_vs_pygnome__comparison_overlay__2023_03_04_to_2023_03_06__close__paper__comparison_overlay.png,output/figure_package_publication/case_mindoro_retro_2023__phase3a_benchmark__opendrift_vs_pygnome__comparison_overlay__2023_03_04_to_2023_03_06__close__paper__comparison_overlay.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3a_benchmark__pygnome__single_model__2023_03_04_to_2023_03_06__zoom__paper__comparison_pygnome.png,output/figure_package_publication/case_mindoro_retro_2023__phase3a_benchmark__pygnome__single_model__2023_03_04_to_2023_03_06__zoom__paper__comparison_pygnome.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3a_benchmark__pygnome__single_trajectory__2023_03_03_to_2023_03_06__zoom__paper__pygnome_trajectory.png,output/figure_package_publication/case_mindoro_retro_2023__phase3a_benchmark__pygnome__single_trajectory__2023_03_03_to_2023_03_06__zoom__paper__pygnome_trajectory.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3a_reinit_crossmodel__opendrift__single_model_overlay__2023_03_14__single__paper__march14_crossmodel_r0_overlay.png,output/figure_package_publication/case_mindoro_retro_2023__phase3a_reinit_crossmodel__opendrift__single_model_overlay__2023_03_14__single__paper__march14_crossmodel_r0_overlay.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3a_reinit_crossmodel__opendrift__single_model_overlay__2023_03_14__single__paper__march14_crossmodel_r1_overlay.png,output/figure_package_publication/case_mindoro_retro_2023__phase3a_reinit_crossmodel__opendrift__single_model_overlay__2023_03_14__single__paper__march14_crossmodel_r1_overlay.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3a_reinit_crossmodel__opendrift_vs_pygnome__comparison_board__2023_03_14__board__slide__mindoro_crossmodel_board.png,output/figure_package_publication/case_mindoro_retro_2023__phase3a_reinit_crossmodel__opendrift_vs_pygnome__comparison_board__2023_03_14__board__slide__mindoro_crossmodel_board.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3a_reinit_crossmodel__pygnome__single_model_overlay__2023_03_14__single__paper__march14_crossmodel_pygnome_overlay.png,output/figure_package_publication/case_mindoro_retro_2023__phase3a_reinit_crossmodel__pygnome__single_model_overlay__2023_03_14__single__paper__march14_crossmodel_pygnome_overlay.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_legacy_strict__opendrift__comparison_board__2023_03_06__board__slide__mindoro_legacy_march6_board.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_legacy_strict__opendrift__comparison_board__2023_03_06__board__slide__mindoro_legacy_march6_board.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_legacy_strict__opendrift__single_legacy_context__2023_03_03_to_2023_03_06__single__paper__legacy_strict_context.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_legacy_strict__opendrift__single_legacy_context__2023_03_03_to_2023_03_06__single__paper__legacy_strict_context.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_legacy_strict__opendrift__single_legacy_overlay__2023_03_06__single__paper__legacy_strict_overlay.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_legacy_strict__opendrift__single_legacy_overlay__2023_03_06__single__paper__legacy_strict_overlay.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_reinit_primary__observation__single_seed_observation__2023_03_13__single__paper__march13_seed_mask_on_grid.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_reinit_primary__observation__single_seed_observation__2023_03_13__single__paper__march13_seed_mask_on_grid.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_reinit_primary__observation__single_seed_target_compare__2023_03_13_to_2023_03_14__single__paper__march13_seed_vs_march14_target.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_reinit_primary__observation__single_seed_target_compare__2023_03_13_to_2023_03_14__single__paper__march13_seed_vs_march14_target.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_reinit_primary__opendrift__comparison_board__2023_03_13_to_2023_03_14__board__slide__mindoro_primary_validation_board.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_reinit_primary__opendrift__comparison_board__2023_03_13_to_2023_03_14__board__slide__mindoro_primary_validation_board.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_reinit_primary__opendrift__single_primary_overlay__2023_03_14__single__paper__march14_r0_overlay.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_reinit_primary__opendrift__single_primary_overlay__2023_03_14__single__paper__march14_r0_overlay.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_reinit_primary__opendrift__single_primary_overlay__2023_03_14__single__paper__march14_r1_previous_overlay.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_reinit_primary__opendrift__single_primary_overlay__2023_03_14__single__paper__march14_r1_previous_overlay.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_strict__observation__single_observation__2023_03_06__zoom__paper__strict_observation.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_strict__observation__single_observation__2023_03_06__zoom__paper__strict_observation.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_strict__opendrift__comparison_board__2023_03_06__board__slide__strict_board.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_strict__opendrift__comparison_board__2023_03_06__board__slide__strict_board.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_strict__opendrift__single_forecast__2023_03_06__zoom__paper__strict_official_p50.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_strict__opendrift__single_forecast__2023_03_06__zoom__paper__strict_official_p50.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_strict__opendrift__single_overlay__2023_03_06__close__paper__strict_obs_vs_p50.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_strict__opendrift__single_overlay__2023_03_06__close__paper__strict_obs_vs_p50.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_strict__opendrift__single_overlay__2023_03_06__locator__paper__strict_obs_vs_p50.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_strict__opendrift__single_overlay__2023_03_06__locator__paper__strict_obs_vs_p50.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_strict__opendrift__single_overlay__2023_03_06__zoom__paper__strict_obs_vs_p50.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_strict__opendrift__single_overlay__2023_03_06__zoom__paper__strict_obs_vs_p50.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_support__observation__single_observation__2023_03_04_to_2023_03_06__zoom__paper__eventcorridor_observation.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_support__observation__single_observation__2023_03_04_to_2023_03_06__zoom__paper__eventcorridor_observation.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_support__opendrift__comparison_board__2023_03_04_to_2023_03_06__board__slide__eventcorridor_board.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_support__opendrift__comparison_board__2023_03_04_to_2023_03_06__board__slide__eventcorridor_board.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_support__opendrift__single_forecast__2023_03_04_to_2023_03_06__zoom__paper__eventcorridor_deterministic.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_support__opendrift__single_forecast__2023_03_04_to_2023_03_06__zoom__paper__eventcorridor_deterministic.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_support__opendrift__single_forecast__2023_03_04_to_2023_03_06__zoom__paper__eventcorridor_ensemble_consolidated.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_support__opendrift__single_forecast__2023_03_04_to_2023_03_06__zoom__paper__eventcorridor_ensemble_consolidated.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_support__opendrift__single_overlay__2023_03_04_to_2023_03_06__close__paper__eventcorridor_obs_vs_ensemble_consolidated.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_support__opendrift__single_overlay__2023_03_04_to_2023_03_06__close__paper__eventcorridor_obs_vs_ensemble_consolidated.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase3b_support__opendrift__single_overlay__2023_03_04_to_2023_03_06__locator__paper__eventcorridor_obs_vs_ensemble_consolidated.png,output/figure_package_publication/case_mindoro_retro_2023__phase3b_support__opendrift__single_overlay__2023_03_04_to_2023_03_06__locator__paper__eventcorridor_obs_vs_ensemble_consolidated.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase4__openoil__comparison_board__2023_03_03_to_2023_03_06__all_scenarios__board__slide__oil_budget_board.png,output/figure_package_publication/case_mindoro_retro_2023__phase4__openoil__comparison_board__2023_03_03_to_2023_03_06__all_scenarios__board__slide__oil_budget_board.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase4__openoil__comparison_board__2023_03_03_to_2023_03_06__all_scenarios__board__slide__shoreline_impact_board.png,output/figure_package_publication/case_mindoro_retro_2023__phase4__openoil__comparison_board__2023_03_03_to_2023_03_06__all_scenarios__board__slide__shoreline_impact_board.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase4__openoil__single_map__2023_03_03_to_2023_03_06__all_scenarios__close__paper__shoreline_segment_impacts.png,output/figure_package_publication/case_mindoro_retro_2023__phase4__openoil__single_map__2023_03_03_to_2023_03_06__all_scenarios__close__paper__shoreline_segment_impacts.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase4__openoil__single_scenario__2023_03_03_to_2023_03_06__fixed_base_medium_heavy_proxy__single__paper__oil_budget_timeseries.png,output/figure_package_publication/case_mindoro_retro_2023__phase4__openoil__single_scenario__2023_03_03_to_2023_03_06__fixed_base_medium_heavy_proxy__single__paper__oil_budget_timeseries.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase4__openoil__single_scenario__2023_03_03_to_2023_03_06__heavier_oil__single__paper__oil_budget_timeseries.png,output/figure_package_publication/case_mindoro_retro_2023__phase4__openoil__single_scenario__2023_03_03_to_2023_03_06__heavier_oil__single__paper__oil_budget_timeseries.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase4__openoil__single_scenario__2023_03_03_to_2023_03_06__lighter_oil__single__paper__oil_budget_timeseries.png,output/figure_package_publication/case_mindoro_retro_2023__phase4__openoil__single_scenario__2023_03_03_to_2023_03_06__lighter_oil__single__paper__oil_budget_timeseries.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase4__openoil__single_summary__2023_03_03_to_2023_03_06__single__paper__oil_budget_summary.png,output/figure_package_publication/case_mindoro_retro_2023__phase4__openoil__single_summary__2023_03_03_to_2023_03_06__single__paper__oil_budget_summary.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase4__openoil__single_summary__2023_03_03_to_2023_03_06__single__paper__shoreline_arrival.png,output/figure_package_publication/case_mindoro_retro_2023__phase4__openoil__single_summary__2023_03_03_to_2023_03_06__single__paper__shoreline_arrival.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_mindoro_retro_2023__phase4_crossmodel_comparability_audit__openoil_only__single_note__2023_03_03_to_2023_03_06__single__paper__crossmodel_comparison_deferred.png,output/figure_package_publication/case_mindoro_retro_2023__phase4_crossmodel_comparability_audit__openoil_only__single_note__2023_03_03_to_2023_03_06__single__paper__crossmodel_comparison_deferred.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,font_audit.csv,output/figure_package_publication/font_audit.csv,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,publication_figure_captions.md,output/figure_package_publication/publication_figure_captions.md,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,publication_figure_manifest.json,output/figure_package_publication/publication_figure_manifest.json,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,publication_figure_registry.csv,output/figure_package_publication/publication_figure_registry.csv,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,publication_figure_talking_points.md,output/figure_package_publication/publication_figure_talking_points.md,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,thesis_study_context__phase1_study_context__study_box_geography__single_box_reference_map__shared_thesis_context__single__paper__focused_phase1_box_geography_reference.png,output/figure_package_publication/thesis_study_context__phase1_study_context__study_box_geography__single_box_reference_map__shared_thesis_context__single__paper__focused_phase1_box_geography_reference.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,thesis_study_context__phase1_study_context__study_box_geography__single_box_reference_map__shared_thesis_context__single__paper__mindoro_case_domain_geography_reference.png,output/figure_package_publication/thesis_study_context__phase1_study_context__study_box_geography__single_box_reference_map__shared_thesis_context__single__paper__mindoro_case_domain_geography_reference.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,thesis_study_context__phase1_study_context__study_box_geography__single_box_reference_map__shared_thesis_context__single__paper__prototype_first_code_search_box_geography_reference.png,output/figure_package_publication/thesis_study_context__phase1_study_context__study_box_geography__single_box_reference_map__shared_thesis_context__single__paper__prototype_first_code_search_box_geography_reference.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,thesis_study_context__phase1_study_context__study_box_geography__single_box_reference_map__shared_thesis_context__single__paper__scoring_grid_bounds_geography_reference.png,output/figure_package_publication/thesis_study_context__phase1_study_context__study_box_geography__single_box_reference_map__shared_thesis_context__single__paper__scoring_grid_bounds_geography_reference.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,thesis_study_context__phase1_study_context__study_boxes__single_reference_map__shared_thesis_context__single__paper__thesis_study_boxes_reference.png,output/figure_package_publication/thesis_study_context__phase1_study_context__study_boxes__single_reference_map__shared_thesis_context__single__paper__thesis_study_boxes_reference.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21__board__slide__observed_deterministic_mask_p50_pygnome_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21__board__slide__observed_deterministic_mask_p50_pygnome_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21_to_2010_05_23__board__slide__24h_48h_72h_mask_p50_mask_p90_dual_threshold_vs_pygnome_overview_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21_to_2010_05_23__board__slide__24h_48h_72h_mask_p50_mask_p90_dual_threshold_vs_pygnome_overview_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21_to_2010_05_23__board__slide__24h_48h_72h_mask_p50_mask_p90_vs_pygnome_three_row_overview_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21_to_2010_05_23__board__slide__24h_48h_72h_mask_p50_mask_p90_vs_pygnome_three_row_overview_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21_to_2010_05_23__board__slide__24h_48h_72h_mask_p50_vs_pygnome_overview_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21_to_2010_05_23__board__slide__24h_48h_72h_mask_p50_vs_pygnome_overview_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21_to_2010_05_23__board__slide__24h_48h_72h_mask_p90_vs_pygnome_overview_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21_to_2010_05_23__board__slide__24h_48h_72h_mask_p90_vs_pygnome_overview_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21_to_2010_05_23__board__slide__eventcorridor_deterministic_vs_pygnome_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21_to_2010_05_23__board__slide__eventcorridor_deterministic_vs_pygnome_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21_to_2010_05_23__board__slide__eventcorridor_mask_p50_vs_pygnome_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21_to_2010_05_23__board__slide__eventcorridor_mask_p50_vs_pygnome_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21_to_2010_05_23__board__slide__observed_deterministic_mask_p50_pygnome_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_21_to_2010_05_23__board__slide__observed_deterministic_mask_p50_pygnome_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_22__board__slide__observed_deterministic_mask_p50_pygnome_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_22__board__slide__observed_deterministic_mask_p50_pygnome_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_23__board__slide__observed_deterministic_mask_p50_pygnome_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__opendrift_vs_pygnome__comparison_board__2010_05_23__board__slide__observed_deterministic_mask_p50_pygnome_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__pygnome__single_pygnome_overlay__2010_05_21__zoom__paper__pygnome_footprint_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__pygnome__single_pygnome_overlay__2010_05_21__zoom__paper__pygnome_footprint_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__pygnome__single_pygnome_overlay__2010_05_21_to_2010_05_23__zoom__paper__pygnome_footprint_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__pygnome__single_pygnome_overlay__2010_05_21_to_2010_05_23__zoom__paper__pygnome_footprint_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__pygnome__single_pygnome_overlay__2010_05_22__zoom__paper__pygnome_footprint_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__pygnome__single_pygnome_overlay__2010_05_22__zoom__paper__pygnome_footprint_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__pygnome__single_pygnome_overlay__2010_05_23__zoom__paper__pygnome_footprint_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_dwh_pygnome_comparator__pygnome__single_pygnome_overlay__2010_05_23__zoom__paper__pygnome_footprint_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift__comparison_board__2010_05_21__board__slide__observed_deterministic_mask_p50_mask_p90_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift__comparison_board__2010_05_21__board__slide__observed_deterministic_mask_p50_mask_p90_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift__comparison_board__2010_05_21_to_2010_05_23__board__slide__24h_48h_72h_mask_p50_footprint_overview_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift__comparison_board__2010_05_21_to_2010_05_23__board__slide__24h_48h_72h_mask_p50_footprint_overview_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
